,IdCliente,cantidad_transacciones,val_compra_min,val_compra_max,prom_compras,total,categoria_ropa,categoria_lactenos,categoria_carnes,categoria_papeleria,categoria_tecnologia,UltimaCompra,PrimeraCompra
1339,14174,1,134.46,134.46,134.46,134.46,17.930983192027373,37.632009519559716,7.399970251375873,37.03703703703704,0.0,33,33
1340,14175,3,262.98,1980.17,1036.0200000000002,3108.0600000000004,9.33894455062,28.94410017824623,22.588045275831224,23.052965515466237,16.0759444798363,59,329
1341,14176,4,66.0,230.15,143.5,574.0,0.0,11.750871080139373,12.752613240418118,63.65853658536585,11.837979094076656,297,367
1342,14177,4,7.5,244.55,138.49,553.96,6.955375839410788,11.757166582424722,33.531301899054085,10.39786266156401,37.35829301754639,86,179
1343,14178,7,115.52000000000004,420.12,231.56142857142854,1620.9299999999998,27.619946573880437,19.96014633574553,15.657677999666861,19.898453357023442,16.863775733683752,8,182
1344,14179,2,168.10000000000005,551.6799999999997,359.8899999999999,719.7799999999997,5.815665897913253,33.119842173997625,25.938481202589685,21.29678512878936,13.829225596710112,40,52
1345,14180,25,97.5,382.09999999999985,185.63080000000002,4640.77,0.2197911122507687,39.71151339109674,37.932282789278496,4.931293729273375,17.20511897810062,10,372
1346,14184,1,452.89,452.89,452.89,452.89,0.0,32.43613239417961,39.98763496654817,7.207048069067544,20.369184570204684,66,66
1347,14185,1,197.65,197.65,197.65,197.65,0.0,83.48090058183658,10.068302555021502,0.0,6.450796863141918,331,331
1348,14188,6,288.95,398.0,336.9016666666667,2021.41,5.293829554617815,23.3351967191218,3.255153580916291,62.55039798952215,5.565422155821926,30,310
1349,14189,15,51.36000000000001,466.65,307.42400000000004,4611.360000000001,20.918557648936538,32.79509732486728,14.035989382741748,17.767643385031747,14.482712258422675,2,368
1350,14191,13,150.32000000000005,738.67,358.68923076923085,4662.960000000001,20.208193936898446,19.011100245337726,11.387616449637141,32.86303120764493,16.530058160481754,1,220
1351,14193,2,422.54,430.85,426.69500000000005,853.3900000000001,4.780932516200095,31.99006315986829,5.120753699949613,37.666248725670556,20.44200189831144,67,269
1352,14194,21,70.8,1100.9599999999996,534.1309523809525,11216.750000000002,8.008023714534067,30.270889517908472,14.06468005438295,21.42697305369202,26.22943365948247,4,308
1353,14195,2,183.6,779.0999999999998,481.3499999999999,962.6999999999998,0.0,66.32388075205154,23.205567674249508,10.470551573698973,0.0,201,252
1354,14196,1,335.52,335.52,335.52,335.52,0.0,14.127324749642348,5.066762041010969,72.96137339055795,7.844539818788747,106,106
1355,14198,4,152.05,173.64999999999995,165.87499999999997,663.4999999999999,10.85154483798041,19.766390354182366,34.22758100979653,12.976639035418241,22.177844762622463,18,239
1356,14199,1,185.4,185.4,185.4,185.4,5.501618122977345,94.49838187702264,0.0,0.0,0.0,218,218
1357,14201,7,46.83999999999999,158.28,102.53428571428572,717.74,13.818374341683617,48.605344553738114,6.81305208014044,14.211274277593558,16.55195474684426,60,359
1358,14204,1,161.02999999999997,161.02999999999997,161.02999999999997,161.02999999999997,9.7807861889089,22.933614854374966,10.122337452648573,23.380736508725093,33.78252499534249,2,2
1359,14205,2,222.9,243.8,233.35000000000002,466.70000000000005,5.656738804371115,25.069637883008355,38.247268052281974,15.256053139061496,15.77030212127705,16,264
1360,14206,1,328.1599999999999,328.1599999999999,328.1599999999999,328.1599999999999,27.90102389078499,72.09897610921503,0.0,0.0,0.0,239,239
1361,14208,1,151.73999999999995,151.73999999999995,151.73999999999995,151.73999999999995,22.538552787663114,44.114933438776866,33.34651377356005,0.0,0.0,94,94
1362,14209,6,197.1,438.5,344.52166666666676,2067.1300000000006,5.683241982845779,14.77652590790129,36.14189721981684,33.698896537711704,9.69943835172437,10,332
1363,14210,6,301.2399999999999,363.66,316.815,1900.8899999999999,1.6665877562615408,23.370631651489568,9.724392258363187,32.46689708504964,32.77149124883608,105,371
1364,14211,9,131.84000000000003,546.2299999999998,245.36666666666667,2208.3,15.599329801204545,15.856088393787074,10.292985554498934,44.4717656115564,13.779830638953039,53,295
1365,14212,1,1070.48,1070.48,1070.48,1070.48,50.71369852776324,27.090650922950456,22.1956505492863,0.0,0.0,89,89
1366,14214,5,49.8,635.75,200.296,1001.48,20.220074290050725,26.630586731637173,1.782362104085953,31.775971562088113,19.591005312138034,30,277
1367,14215,6,160.05,584.2600000000001,296.32,1777.92,17.688084953203745,36.95779337652988,6.710088192944563,25.47696184305256,13.16707163426926,11,368
1368,14216,4,138.25,792.9399999999998,459.82499999999993,1839.2999999999997,4.497363127276682,20.991681618006854,45.35421084108086,20.432773337682818,8.72397107595281,3,37
1369,14217,17,69.7,179.24,114.1329411764706,1940.2600000000002,8.501953346458722,21.277560739282357,38.80304701431766,7.575273416964737,23.842165482976505,1,366
1370,14218,1,169.48000000000005,169.48000000000005,169.48000000000005,169.48000000000005,19.754543308945006,34.81236724097238,0.0,45.43308945008259,0.0,42,42
1371,14219,1,89.94,89.94,89.94,89.94,26.551034022681787,10.406937958639093,18.345563709139427,28.018679119412948,16.67778519012675,4,4
1372,14220,2,312.98,319.42,316.20000000000005,632.4000000000001,3.149905123339658,18.88045540796963,18.809297912713472,28.8235294117647,30.336812144212523,247,358
1373,14221,9,17.4,754.8999999999999,380.87222222222226,3427.8500000000004,14.22816050877372,54.39648759426462,10.764765085986843,9.621774581734908,10.988812229239903,42,339
1374,14222,1,683.17,683.17,683.17,683.17,32.94055652326654,38.06958736478475,1.4564456870178726,20.24386316729365,7.289547257637191,177,177
1375,14223,3,289.00000000000006,351.68999999999994,325.07666666666665,975.23,15.04465613239954,25.132532838407347,17.524071244732013,16.80219025255581,25.496549531905295,92,264
1376,14224,4,186.62000000000003,368.18,262.53,1050.12,8.755189883060984,44.89867824629567,10.43214108863749,21.291852359730317,14.622138422275551,110,320
1377,14226,5,16.95,961.0499999999997,440.4079999999999,2202.0399999999995,13.555157944451516,44.42471526402791,10.054313273146722,10.18373871500972,21.782074803364157,28,269
1378,14227,10,15.12,795.3799999999999,331.57099999999997,3315.7099999999996,9.42995617831475,25.71998154241475,13.31539851193259,45.992864273413545,5.54179949392438,26,284
1379,14229,3,305.16,785.0699999999998,483.5333333333333,1450.6,1.3732248724665659,51.005101337377646,14.187232869157592,15.469460912725769,17.96498000827244,51,333
1380,14231,3,227.86000000000004,309.0,274.02000000000004,822.0600000000001,4.57387538622485,31.028148796924793,4.841495754567792,45.86526530910152,13.691214753181033,183,288
1381,14232,5,257.6,691.5300000000003,408.786,2043.93,27.946162539813002,40.81646631733964,2.2407812400620375,23.092767364831477,5.903822537953843,42,264
1382,14233,4,100.85,530.1,361.8775,1447.51,5.2959910466939775,37.5092400052504,25.467872415389188,6.839330989077798,24.88756554358865,49,317
1383,14234,4,82.56,369.78000000000014,193.86500000000004,775.4600000000002,38.70347922523406,26.007788925283048,1.6054986717561184,15.171640058803801,18.51159311892296,22,57
1384,14235,5,342.00000000000006,1037.5,618.772,3093.86,7.774753867337242,42.60438416735081,4.7416495898327655,29.170679991984127,15.708532383495053,75,260
1385,14236,2,189.3,301.56000000000006,245.43000000000004,490.86000000000007,21.708837550421705,3.5447989243368774,66.55665566556654,5.133846718005135,3.0558611416697223,80,372
1386,14237,1,161.00000000000003,161.00000000000003,161.00000000000003,161.00000000000003,6.335403726708074,28.975155279503102,22.91925465838509,32.54658385093168,9.223602484472048,373,373
1387,14238,1,146.85,146.85,146.85,146.85,39.7003745318352,39.972761321075936,20.32686414708887,0.0,0.0,326,326
1388,14239,11,35.40000000000001,374.39999999999986,211.22727272727278,2323.5000000000005,5.514095115128039,15.079836453625992,19.78911125457284,42.00989885947923,17.607058317193886,43,316
1389,14240,2,226.85,663.4900000000002,445.17000000000013,890.3400000000003,10.688051755509125,22.146595682548234,24.32216905901116,17.04966641957005,25.793517083361404,30,225
1390,14241,1,213.7,213.7,213.7,213.7,18.53065044454843,21.057557323350494,0.0,20.074871314927474,40.336920917173614,183,183
1391,14242,2,138.35,142.2,140.27499999999998,280.54999999999995,3.635715558723936,40.09980395651399,12.760648725717342,32.240242381037255,11.263589378007488,234,325
1392,14243,10,107.42,373.27000000000015,253.58800000000005,2535.8800000000006,7.25468082085903,25.83757906525545,18.64441535088411,23.141867911730827,25.121456851270562,8,365
1393,14245,2,684.2299999999998,993.25,838.7399999999999,1677.4799999999998,12.294036292534038,38.10239168276223,7.696067911390897,16.8747168371605,25.03278727615233,219,263
1394,14246,3,449.64000000000016,520.23,491.3533333333334,1474.0600000000002,9.508432492571538,38.06493629838676,8.568172258931114,16.688601549462028,27.169857400648546,110,245
1395,14247,1,136.77,136.77,136.77,136.77,1.2429626380054104,34.74446150471594,18.534766396139503,32.755721283907285,12.722088177231846,278,278
1396,14248,1,302.58,302.58,302.58,302.58,6.702359706523896,83.87864366448542,4.461629982153481,0.0,4.9573666468372,318,318
1397,14250,3,240.22,1228.8300000000004,634.6833333333335,1904.0500000000004,11.574275885612247,22.29773377799952,5.393765920012603,35.77427063364932,24.959953782726295,7,89
1398,14251,5,301.1400000000001,1259.4600000000005,575.9400000000002,2879.7000000000007,7.613293051359514,25.981873111782473,8.261277216376705,39.73538910303155,18.408167517449733,1,57
1399,14256,2,411.2000000000001,523.8599999999999,467.53,935.06,8.191987679934979,21.903407267982804,29.078347913502885,18.22342951254465,22.6028276260347,260,364
1400,14257,5,306.3300000000001,1388.92,619.9440000000001,3099.7200000000003,5.102396345476365,46.287083994683385,3.9116436323280808,20.68702979623966,24.0118462312725,64,318
1401,14258,9,79.80000000000003,3120.2199999999993,1405.8866666666665,12652.98,13.545425662571187,8.126465069888674,36.751658502582,32.47772461507091,9.09872614988722,9,337
1402,14259,1,120.0,120.0,120.0,120.0,0.0,86.75,13.25,0.0,0.0,141,141
1403,14261,2,219.7,943.75,581.725,1163.45,1.7327775151489107,52.452619364820144,15.729081610726716,11.532940822553613,18.552580686750613,50,78
1404,14262,8,205.62,524.3,327.27875,2618.23,11.44666434957968,46.29081478708898,2.161765773060426,16.059704456827706,24.041050633443206,8,240
1405,14264,2,115.7,218.27,166.985,333.97,0.0,9.671527382699043,57.46025092074139,16.564362068449263,16.303859628110313,154,245
1406,14265,2,252.05,278.13,265.09000000000003,530.1800000000001,19.691425553585574,42.632690784261946,19.52167188502018,0.0,18.154211777132293,109,148
1407,14267,3,390.82999999999987,470.08,426.3633333333333,1279.09,5.487495015987929,36.056884191104615,21.62083981580655,11.656724702718343,25.17805627438257,162,260
1408,14270,1,492.64999999999986,492.64999999999986,492.64999999999986,492.64999999999986,11.570080178625803,16.624378361920233,37.55201461483813,14.371257485029949,19.88226935958592,331,331
1409,14271,1,112.32000000000002,112.32000000000002,112.32000000000002,112.32000000000002,20.405982905982903,35.523504273504265,28.311965811965806,15.75854700854701,0.0,225,225
1410,14272,2,132.09,305.87000000000006,218.98000000000002,437.96000000000004,33.29527810758972,28.623618595305505,7.26093707187871,16.823454196730296,13.996712028495754,73,254
1411,14273,4,105.9,231.35,139.99249999999998,559.9699999999999,0.0,19.611764915977645,10.259478186331412,63.91413825740665,6.214618640284302,51,242
1412,14276,3,264.9,379.1999999999999,339.7966666666667,1019.3900000000001,17.894034667791527,39.95624834459824,2.133628934951294,30.775267561973337,9.240820490685605,98,289
1413,14277,3,499.39999999999986,2079.3700000000017,1319.0000000000005,3957.0000000000014,6.618903209502146,35.02426080363911,14.676522618145055,19.754864796563044,23.92544857215061,15,212
1414,14280,1,134.04,134.04,134.04,134.04,3.7600716204118174,48.56759176365264,25.17905102954342,11.41450313339302,11.078782452999105,196,196
1415,14282,15,87.3,664.0,248.62266666666667,3729.34,14.043771820214838,21.01980511296905,0.0,63.7297752417318,1.206647825084331,3,367
1416,14284,2,235.3,343.1500000000001,289.225,578.45,0.0,19.474457602212812,16.613363298470045,9.689687959201313,54.222491140115814,30,86
1417,14285,4,5.9,1247.5300000000002,477.50250000000005,1910.0100000000002,2.670143088256082,26.164784477568176,15.219815603059669,37.58409641834336,18.361160412772705,21,176
1418,14286,3,632.5700000000003,2027.34,1531.9366666666665,4595.8099999999995,31.83269108165917,37.57422521818788,5.35378964752677,19.55368041759777,5.685613635028429,23,242
1419,14287,3,17.28,93.35,52.07666666666666,156.23,21.045893874415928,36.804711003008386,0.0,19.970556231197595,22.178838891378106,8,198
1420,14288,1,413.85,413.85,413.85,413.85,0.0,51.86661833997825,0.0,30.08336353751359,18.050018122508156,213,213
1421,14289,6,78.48,322.24,151.87666666666667,911.26,4.8065316155652615,18.765226170357526,57.162610012510164,17.61955973048307,1.6460724710839936,8,289
1422,14290,5,250.52,774.61,462.34,2311.7,4.972963619846866,13.145736903577454,16.55059047454255,24.150625081109144,41.180083920924005,11,361
1423,14291,11,16.5,984.8799999999997,352.1181818181818,3873.3,20.459556450571863,36.001084346681125,10.241912581003279,17.48276663310355,15.814679988640176,1,275
1424,14292,9,17.4,1353.1,537.6877777777777,4839.189999999999,6.817669899301331,20.23479135971103,49.87611563092172,14.720852043420496,8.350571066645454,7,282
1425,14293,4,143.1,364.9199999999999,261.63999999999993,1046.5599999999997,14.338403913774652,23.17592875707079,13.510931050298126,33.86332365081793,15.111412628038531,3,368
1426,14295,1,166.2,166.2,166.2,166.2,0.0,9.025270758122744,0.0,90.9747292418773,0.0,40,40
1427,14297,4,14.85,580.38,322.62,1290.48,11.465501208852519,54.75481991197074,8.934659971483477,15.259438348521476,9.585580559171781,17,274
1428,14298,44,25.200000000000006,5590.670000000003,1155.9645454545457,50862.44000000001,25.986012468139553,30.611960417156546,6.908811295722346,24.788370357379623,11.704845461601916,8,360
1429,14299,9,76.64999999999998,806.0,355.09,3195.81,15.420190812344913,40.09155738294829,8.007359636524074,20.87170388727741,15.609188280905315,8,365
1430,14300,1,43.2,43.2,43.2,43.2,23.611111111111107,76.38888888888889,0.0,0.0,0.0,18,18
1431,14301,1,632.04,632.04,632.04,632.04,13.480159483576987,64.73324473134612,0.0,21.786595785076894,0.0,117,117
1432,14304,1,383.4500000000001,383.4500000000001,383.4500000000001,383.4500000000001,0.0,34.04615986438909,41.19181118789933,15.8038857738949,8.958143173816662,222,222
1433,14305,3,4.25,989.0,601.2533333333334,1803.7600000000002,9.884907082982213,32.400651971437426,4.972945402936089,36.098483168492486,16.64301237415177,71,135
1434,14306,2,390.38,1693.0399999999993,1041.7099999999996,2083.419999999999,8.141421316873222,29.2490232406332,16.300121914928347,32.69623983642282,13.613193691142452,51,85
1435,14307,6,31.6,783.1099999999999,499.28666666666663,2995.72,17.826098567289336,34.0015088192488,9.590348897760807,25.82384201460751,12.75820170109356,88,373
1436,14309,9,129.2,389.87000000000006,259.3311111111111,2333.98,16.605112297448994,34.049134954027025,5.034319060146188,33.01313635935184,11.298297329025958,8,358
1437,14311,1,229.71,229.71,229.71,229.71,18.584301945931823,17.966131208915588,23.834399895520438,30.995603151800093,8.619563797832049,242,242
1438,14312,6,126.82,564.4,268.59833333333336,1611.5900000000001,12.554061516887046,40.377515373016706,18.565516043162344,16.39995284160364,12.102954225330263,46,337
1439,14314,1,120.0,120.0,120.0,120.0,41.5,58.499999999999986,0.0,0.0,0.0,106,106
1440,14315,6,20.8,906.83,409.49666666666667,2456.98,2.5722635104884857,23.632671002612962,19.806836034481353,43.691035336062974,10.297194116354225,44,266
1441,14317,1,508.58,508.58,508.58,508.58,8.447048645247552,26.092256872075186,21.235597152856975,40.96110739706636,3.2639899327539426,64,64
1442,14320,2,125.28000000000004,217.83,171.55500000000004,343.11000000000007,10.597184576374922,41.750459036460605,11.002302468596074,34.46416601090029,2.1858879076680946,206,332
1443,14321,5,273.72,329.94000000000005,306.15000000000003,1530.7500000000002,42.277968316184875,29.595296423321894,11.981055038379877,7.976482116609505,8.169198105503837,10,333
1444,14323,2,269.02,305.24000000000007,287.13,574.26,14.982760422108454,39.233099989551775,6.3385922752760075,23.346567756765232,16.098979556298538,114,238
1445,14326,1,166.85,166.85,166.85,166.85,0.0,53.94066526820498,10.698231944860655,25.172310458495655,10.188792328438717,242,242
1446,14327,1,311.6500000000001,311.6500000000001,311.6500000000001,311.6500000000001,0.0,34.26921225733995,0.0,50.826247392908705,14.904540349751318,163,163
1447,14329,7,16.5,1514.73,704.1057142857144,4928.740000000001,12.940224073495454,37.97623733449117,15.50193355705515,23.753535386325918,9.828069648632304,17,329
1448,14331,2,79.0,383.66,231.33,462.66,8.766696926468681,37.673453507975616,18.317987290883153,9.272467902995722,25.969394371676824,124,135
1449,14332,3,119.04,466.3,288.77000000000004,866.3100000000001,7.33801987741109,21.53963361845067,0.0,53.253454306195245,17.868892197943,22,147
1450,14333,1,351.45,351.45,351.45,351.45,0.0,21.340162185232607,58.54317826148813,5.036278275714897,15.080381277564376,67,67
1451,14334,8,223.5,370.45000000000016,317.4325,2539.46,22.31025493608877,36.00371732573066,28.785647342348376,8.399423499484143,4.500956896348042,16,358
1452,14335,2,109.01,359.25,234.13,468.26,24.048605475590485,12.727971639687352,5.445692563960193,19.82872762994917,37.9490026908128,16,96
1453,14336,4,230.03,534.4200000000002,403.72749999999996,1614.9099999999999,31.228984896991165,27.768730145952404,2.4645336272609617,27.25848499297175,11.279266336823724,16,276
1454,14338,2,8.25,545.97,277.11,554.22,8.628342535455232,63.71116163256468,13.316011692107827,9.581032802858072,6.252029879831116,161,196
1455,14339,1,294.56,294.56,294.56,294.56,0.0,44.26941879413363,6.721890277023357,49.00869092884302,0.0,242,242
1456,14340,1,134.7,134.7,134.7,134.7,7.57238307349666,29.39866369710468,20.0445434298441,26.280623608017827,16.70378619153675,218,218
1457,14341,8,111.15,797.1999999999998,270.7975,2166.38,13.224826669374718,23.464489147794936,9.910542010173653,42.22712543505756,11.173016737599129,45,318
1458,14342,4,91.04,269.70000000000005,157.16500000000002,628.6600000000001,7.415773231953677,65.61575414373428,9.050997359462984,12.063754652753476,5.853720612095567,21,210
1459,14344,8,15.0,322.7999999999999,111.24125000000001,889.9300000000001,20.443180924342364,27.0470711179531,15.984403267672736,28.41234703853112,8.11299765150068,127,368
1460,14345,1,108.98,108.98,108.98,108.98,4.294365938704349,36.33694255826757,16.379152138006976,0.0,42.98953936502111,38,38
1461,14346,2,262.44,759.1400000000001,510.7900000000001,1021.5800000000002,11.376495232874564,48.14698799898196,26.919086121498065,4.1993774349537,9.358053211691692,120,297
1462,14348,1,409.57,409.57,409.57,409.57,6.6215787289108095,37.868984544766455,31.630734672949686,20.216324437825037,3.662377615548014,260,260
1463,14349,1,133.50000000000006,133.50000000000006,133.50000000000006,133.50000000000006,9.475655430711607,22.561797752808978,6.3670411985018704,29.310861423220963,32.28464419475654,10,10
1464,14350,1,262.1,262.1,262.1,262.1,16.985883250667683,27.65356734070964,6.8103777184280805,12.380770698206792,36.169400991987786,274,274
1465,14351,1,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,100.0,164,164
1466,14352,4,54.9,614.0199999999999,269.74,1078.96,8.841847705197596,37.50092681841773,11.056943723585674,37.150589456513686,5.449692296285312,157,273
1467,14353,1,90.6,90.6,90.6,90.6,0.0,100.0,0.0,0.0,0.0,215,215
1468,14354,2,75.84,87.78,81.81,163.62,51.63182984965162,14.3014301430143,14.3014301430143,19.765309864319764,0.0,5,30
1469,14355,1,174.4,174.4,174.4,174.4,11.811926605504587,25.80275229357798,9.11697247706422,20.298165137614685,32.97018348623853,365,365
1470,14356,2,327.6899999999999,354.5499999999999,341.1199999999999,682.2399999999998,4.2213883677298325,53.20561679174486,9.380863039399628,19.567893996247662,13.624237804878057,79,81
1471,14357,1,225.77000000000007,225.77000000000007,225.77000000000007,225.77000000000007,14.302165921070111,21.995836470744557,4.407140009744428,38.43291845683659,20.86193914160428,43,43
1472,14359,3,126.7,483.39,294.1933333333333,882.58,4.622810396791225,33.775974982437845,11.290761177457002,21.247932198780852,29.062521244533073,19,87
1473,14360,4,157.68,1134.6899999999996,532.0574999999999,2128.2299999999996,14.106558031791677,31.650714443457716,12.865150853056297,22.70243347758467,18.675143194109666,31,94
1474,14362,1,161.20000000000005,161.20000000000005,161.20000000000005,161.20000000000005,12.934243176178658,39.64019851116623,12.065756823821335,22.177419354838705,13.182382133995032,22,22
1475,14364,8,315.6,719.1500000000002,464.66875000000005,3717.3500000000004,2.595935276473832,20.935612734878337,10.161808815419587,49.00264973704386,17.303993436184374,108,211
1476,14367,15,61.95000000000001,1037.3699999999994,611.188,9167.82,7.282647346915623,20.5337801134839,18.59602391844517,40.64226828188163,12.94528033927368,8,276
1477,14368,1,155.00000000000003,155.00000000000003,155.00000000000003,155.00000000000003,0.0,32.064516129032256,20.516129032258064,0.0,47.41935483870967,319,319
1478,14371,1,100.5,100.5,100.5,100.5,0.0,25.970149253731346,0.0,0.0,74.02985074626866,295,295
1479,14373,1,76.55,76.55,76.55,76.55,13.324624428478119,65.9046374918354,20.77073807968648,0.0,0.0,358,358
1480,14375,1,257.67999999999995,257.67999999999995,257.67999999999995,257.67999999999995,16.50108661906241,32.2221359826141,13.330487426265138,22.6171996274449,15.329090344613478,185,185
1481,14377,2,302.45,314.6,308.525,617.05,0.0,66.46138886638036,11.271371849931125,5.73697431326473,16.53026497042379,191,262
1482,14379,2,110.98,237.12,174.05,348.1,22.11720769893709,8.718758977305372,2.2838264866417695,37.93737431772479,28.942832519390976,44,295
1483,14381,1,202.68000000000006,202.68000000000006,202.68000000000006,202.68000000000006,14.776988356029207,59.33491217683047,2.9356621274916117,13.257351490033548,9.695085849615154,52,52
1484,14382,1,626.07,626.07,626.07,626.07,46.6177903429329,24.74323957384957,1.7410193748302902,15.49347517050809,11.40447553787915,26,26
1485,14383,3,242.0900000000001,675.7199999999998,415.8966666666667,1247.69,9.746010627639876,38.13206806177816,24.160648879128626,13.218026913736585,14.74324551771674,38,163
1486,14385,3,55.16,75.35,67.36999999999999,202.10999999999999,28.38058483004305,25.67908564643016,0.0,38.59284548018406,7.347484043342735,9,23
1487,14386,1,142.4,142.4,142.4,142.4,7.162921348314606,12.219101123595504,34.269662921348306,46.34831460674157,0.0,296,296
1488,14387,3,440.75999999999993,840.82,590.1866666666666,1770.56,7.804875293692391,19.201269654798484,18.912095608169167,27.104418940900054,26.97734050243991,32,109
1489,14388,8,299.35,463.09,396.50500000000005,3172.0400000000004,12.037679222204005,24.20524331345128,2.589816017452491,49.887454130464945,11.279807316427284,10,372
1490,14389,2,305.3400000000001,706.9200000000002,506.1300000000001,1012.2600000000002,21.14575306739375,30.520814810424195,1.6300160037934912,40.96378400806117,5.739632110327387,65,190
1491,14390,9,4.68,974.81,510.93555555555554,4598.42,5.570826501276525,23.64420822804355,10.002348632791264,23.778602215543607,37.004014422345065,10,372
1492,14393,1,67.94999999999999,67.94999999999999,67.94999999999999,67.94999999999999,0.0,0.0,37.96909492273731,0.0,62.03090507726272,218,218
1493,14395,9,188.13,646.1100000000001,385.7677777777778,3471.91,9.61488057006086,15.647583030666118,17.897929381810012,29.5632663289083,27.27634068855472,2,372
1494,14396,2,110.35,377.63999999999993,243.99499999999995,487.9899999999999,2.6639890161683644,31.885899301215197,5.000102461116008,49.55634336769197,10.893665853808482,65,371
1495,14397,19,45.0,295.38,134.56210526315786,2556.6799999999994,19.651657618473966,63.191326251232084,12.281552638578159,0.4928266345416713,4.382636857174149,2,213
1496,14400,1,559.7,559.7,559.7,559.7,4.58817223512596,75.57977487939966,0.0,14.525638735036631,5.306414150437735,149,149
1497,14401,13,227.92,428.44000000000005,310.76769230769236,4039.9800000000005,25.272402338625437,35.163540413566395,25.703097540086834,11.403026747657165,2.4579329600641584,4,359
1498,14403,4,185.31,741.2,356.5775,1426.31,3.180234310914177,38.673219706795855,25.997153493980967,25.744753945495724,6.404638542813274,130,247
1499,14404,6,126.8,314.7,239.12,1434.72,8.511765361882457,59.75591056094569,13.445132151221145,9.099336455893834,9.187855470056878,33,369
1500,14406,1,156.75,156.75,156.75,156.75,19.52153110047847,0.0,20.28708133971292,47.59170653907498,12.599681020733652,119,119
1501,14407,6,15.0,630.55,352.18,2113.08,16.253998902076596,25.75245613038787,0.7808507013459026,18.835065402161778,38.37762886402787,107,276
1502,14408,7,133.53,781.1899999999998,372.3614285714285,2606.5299999999997,10.301051589661354,22.457443420946625,2.3863143719811397,63.59105784318617,1.264132774224736,10,264
1503,14409,6,44.40000000000001,1086.8300000000004,321.04166666666674,1926.2500000000005,12.65567813108371,32.19571706683971,22.12070084360804,28.900713822193374,4.1271901362751455,71,368
1504,14410,9,4.11,156.32999999999996,98.3311111111111,884.9799999999999,10.228479739655134,26.013017243327536,26.209631856087146,23.52595538882235,15.339329702366156,92,305
1505,14411,1,1063.0,1063.0,1063.0,1063.0,0.0,22.502351834430854,46.396989651928514,9.482596425211664,21.618062088428978,310,310
1506,14412,2,298.87999999999994,462.45000000000016,380.6650000000001,761.3300000000002,40.383276634311,29.711163358858826,12.951019925656412,6.880065149146887,10.074474932026845,42,72
1507,14413,1,122.7,122.7,122.7,122.7,23.757131214343925,18.948655256723715,5.50122249388753,24.490627546862267,27.302363488182557,362,362
1508,14414,7,125.04000000000002,309.14,212.1614285714286,1485.13,40.01400550793533,47.566206325372185,5.080363335196245,5.211664972089985,2.1277598594062472,91,358
1509,14415,13,111.18,1095.9499999999996,448.20076923076925,5826.610000000001,7.050755070272421,27.090881318639827,9.224059959393198,38.50231953056751,18.131984121127037,1,360
1510,14416,2,129.22,361.0,245.11,490.22,13.822365468565131,5.515890824527762,0.0,76.07196768797684,4.589776018930276,22,42
1511,14418,3,150.44,897.3499999999998,645.75,1937.25,21.939347012517743,31.18389469608982,4.733514001806685,23.653116531165313,18.490127758420442,3,108
1512,14419,6,124.1,233.65000000000003,176.34333333333333,1058.06,6.880517172939153,27.401092565638997,11.762092886981835,20.607526983346883,33.34877039109313,10,364
1513,14420,1,385.87,385.87,385.87,385.87,34.47793298261072,43.75826055407263,5.131261823930339,7.19931583175681,9.433228807629515,99,99
1514,14421,2,357.92999999999995,455.18,406.55499999999995,813.1099999999999,10.522561523041164,15.643639851926554,22.45698613963671,10.588973201657836,40.787839283737746,57,211
1515,14422,6,330.55,1285.98,710.6066666666669,4263.640000000001,18.32706326050041,28.33517839217194,15.464485744575054,16.674719253970782,21.198553348781786,0,267
1516,14423,1,265.2,265.2,265.2,265.2,7.6923076923076925,0.0,0.0,92.3076923076923,0.0,218,218
1517,14424,1,322.08,322.08,322.08,322.08,0.0,0.0,0.0,0.0,100.0,17,17
1518,14426,10,132.35,779.4099999999999,395.75499999999994,3957.5499999999993,12.118103372035732,33.73627623150687,12.51784563682076,20.285024825965564,22.06036563025104,23,312
1519,14427,2,41.6,321.74,181.67000000000002,363.34000000000003,12.55022843617548,42.3735344305609,0.0,33.65442835911268,11.421808774150932,50,63
1520,14428,5,122.83,508.85,246.02800000000008,1230.1400000000003,6.342367535402473,36.404799453720706,15.396621522753506,13.302550929162532,28.553660558960757,7,325
1521,14431,1,423.26,423.26,423.26,423.26,0.0,19.172612578556915,23.720644521098144,51.08207721022539,6.024665690119548,302,302
1522,14432,6,109.8,718.7799999999997,375.91833333333335,2255.51,18.83609471915443,34.74823875753155,10.860071558095505,25.09897983161237,10.456615133606148,9,89
1523,14434,6,99.6,340.8,228.79999999999995,1372.7999999999997,0.0,15.209790209790212,41.25874125874127,0.0,43.53146853146853,21,72
1524,14436,1,89.06,89.06,89.06,89.06,35.57152481473164,41.52256905456995,0.0,22.9059061306984,0.0,98,98
1525,14437,1,63.0,63.0,63.0,63.0,48.57142857142857,51.42857142857142,0.0,0.0,0.0,365,365
1526,14438,1,131.9,131.9,131.9,131.9,12.888551933282791,27.975739196360877,0.0,59.13570887035633,0.0,306,306
1527,14439,1,2661.24,2661.24,2661.24,2661.24,0.0,27.118937036870033,57.48974162420526,9.784912296523425,5.606409042401286,319,319
